Year 1,Make 1,Vehicle Type,Engine Cylinders,Engine Size,Drive Type,Core Based Statistical Area Type,Gender Code,Person Exact Age,Home Purchase Price,Home Fireplaces,Home Bath,Home Land Depth Footage,Home Land Front Footage,Home Improvement Value,Home Year Built,Home Base Square Footage,Home Total Value,Estimated Current Home Value,BehaviorBank: Interest in Automotive,MOR Bank Male Sports Magazine,MOR Bank Do-It-Yourselfers,Book Reader,BehaviorBank: Interest in Gourmet Cooking,BehaviorBank: Interest in Sports,BehaviorBank: Interest in the Outdoors,BehaviorBank: Pet Enthusiast,Est. Household Income V5,Person Marital Status,Number of Persons in LU,Number of Adults in LU,BehaviorBank: Interest in Foreign Travel,BehaviorBank: Presence of Premium Credit Card,CAPE: Age: Pop: Median Age,MOR Bank Do-It-Yourselfers,BehaviorBank: Interest in Reading,BehaviorBank: Interest in Travel,BehaviorBank: Cat Enthusiast,Home Total Rooms,BehaviorBank: Computer Owner,BehaviorBank: Investor,BehaviorBank: Interest in Domestic Travel,Auto In The Market: Used,Auto In The Market: New,CAPE: Inc: HH: Median Family Household Income,BehaviorBank: Cruise Enthusiasts,BehaviorBank: Contributes to Charities,Home Swimming Pool Indicator
2014.0,1.0,1.0,4.0,1.6,1.0,1.0,2.0,62.0,163.0,0.0,20.0,0.0,0.0,154.0,2003.0,17.0,159.0,208439.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,7.0,6.0,0.0,1.0,3600.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,6.0,1.0,58869.0,1.0,1.0,1.0
2011.0,0.0,2.0,4.0,2.4,2.0,1.0,1.0,66.0,0.0,1.0,40.0,0.0,0.0,165.0,1978.0,22.0,215.0,225483.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,4.0,0.0,0.0,4600.0,3.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,72187.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,70.0,0.0,1.0,20.0,0.0,0.0,182.0,2002.0,12.0,404.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,4400.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,8.0,86018.0,0.0,0.0,0.0
2002.0,1.0,4.0,6.0,3.5,1.0,1.0,1.0,39.0,221.0,1.0,30.0,0.0,0.0,163.0,1994.0,11.0,207.0,235595.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,7.0,2.0,1.0,0.0,3600.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,2.0,3.0,94900.0,1.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,72.0,1985.0,0.0,82.0,174089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,4300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,156878.0,0.0,0.0,0.0
1997.0,1.0,3.0,6.0,3.9,1.0,1.0,1.0,73.0,40.0,0.0,30.0,0.0,0.0,461.0,1972.0,30.0,672.0,685719.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,4600.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,9.0,1.0,146990.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.0,2.0,1.0,1.0,67.0,27.0,0.0,10.0,150.0,50.0,46.0,1950.0,18.0,53.0,91060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,2400.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,5.0,21865.0,0.0,0.0,0.0
2010.0,2.0,1.0,6.0,3.7,1.0,1.0,1.0,53.0,51.0,1.0,40.0,141.0,97.0,399.0,1988.0,16.0,770.0,863323.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,5.0,4.0,0.0,0.0,5100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,165056.0,0.0,0.0,0.0
2010.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,49.0,254.0,1.0,30.0,0.0,0.0,269.0,2000.0,12.0,372.0,425734.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,6.0,5.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,108202.0,0.0,0.0,0.0
2012.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,50.0,184.0,2.0,30.0,0.0,0.0,183.0,1997.0,7.0,220.0,242436.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,3.0,0.0,0.0,3600.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,5.0,3.0,97706.0,0.0,0.0,0.0
1997.0,1.0,2.0,8.0,5.7,2.0,2.0,1.0,59.0,0.0,0.0,10.0,0.0,0.0,38.0,1925.0,11.0,45.0,47185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,55713.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,64.0,56.0,0.0,20.0,0.0,0.0,58.0,1996.0,8.0,75.0,134639.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,3300.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,99632.0,0.0,0.0,0.0
2003.0,2.0,1.0,8.0,4.3,1.0,1.0,2.0,82.0,0.0,0.0,40.0,145.0,75.0,362.0,1996.0,33.0,597.0,767564.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,4100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,81779.0,0.0,0.0,1.0
1997.0,1.0,2.0,6.0,4.5,2.0,1.0,1.0,55.0,228.0,1.0,30.0,0.0,0.0,217.0,1996.0,0.0,261.0,288344.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,3800.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,115624.0,1.0,1.0,0.0
2007.0,2.0,1.0,6.0,3.6,1.0,1.0,1.0,77.0,258.0,1.0,30.0,0.0,0.0,221.0,2012.0,15.0,260.0,331952.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,3.0,0.0,0.0,5200.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,9.0,1.0,73268.0,0.0,0.0,0.0
2006.0,1.0,2.0,6.0,3.7,2.0,1.0,1.0,61.0,44.0,1.0,20.0,150.0,200.0,12.0,1958.0,0.0,14.0,94499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,6.0,36773.0,0.0,0.0,0.0
2012.0,1.0,3.0,8.0,5.7,2.0,1.0,1.0,39.0,246.0,1.0,30.0,0.0,0.0,243.0,1998.0,23.0,298.0,319966.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,2.0,0.0,0.0,3500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,110663.0,0.0,0.0,0.0
2004.0,2.0,1.0,6.0,3.2,1.0,1.0,1.0,78.0,146.0,1.0,30.0,0.0,0.0,195.0,1993.0,22.0,245.0,313093.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,3600.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,5.0,54958.0,0.0,0.0,0.0
2014.0,1.0,1.0,4.0,2.5,1.0,1.0,2.0,30.0,0.0,1.0,30.0,0.0,0.0,136.0,1997.0,6.0,236.0,237948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,65912.0,0.0,0.0,0.0
2009.0,2.0,1.0,6.0,3.6,2.0,1.0,2.0,79.0,560.0,1.0,40.0,0.0,0.0,31.0,1965.0,0.0,37.0,568732.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,4900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,150793.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,1.6,1.0,1.0,2.0,61.0,59.0,1.0,10.0,0.0,0.0,76.0,1962.0,10.0,102.0,130214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,5300.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,4.0,120475.0,0.0,0.0,0.0
1995.0,1.0,1.0,4.0,1.9,1.0,3.0,1.0,38.0,31.0,0.0,10.0,0.0,0.0,18.0,1930.0,14.0,25.0,43376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,9.0,60102.0,0.0,0.0,0.0
2004.0,1.0,3.0,8.0,5.3,1.0,1.0,2.0,64.0,0.0,0.0,10.0,0.0,37.0,5.0,1931.0,10.0,6.0,68311.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,1.0,3800.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,51332.0,0.0,1.0,0.0
2006.0,1.0,3.0,8.0,6.0,2.0,1.0,1.0,34.0,145.0,1.0,20.0,110.0,60.0,173.0,1978.0,14.0,213.0,237582.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,3900.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,77622.0,0.0,1.0,0.0
2011.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,65.0,129.0,0.0,20.0,0.0,0.0,62.0,1952.0,18.0,97.0,133288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,49814.0,0.0,0.0,0.0
2008.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,21.0,0.0,1.0,10.0,96.0,50.0,165.0,1946.0,10.0,472.0,762899.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,8.0,1.0,74731.0,0.0,0.0,0.0
2007.0,1.0,1.0,6.0,3.8,1.0,1.0,1.0,38.0,0.0,0.0,40.0,127.0,50.0,111.0,2001.0,11.0,121.0,129737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,74249.0,0.0,0.0,0.0
2004.0,1.0,4.0,5.0,2.7,1.0,1.0,1.0,48.0,88.0,1.0,30.0,165.0,90.0,71.0,1972.0,13.0,100.0,107793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,63562.0,0.0,0.0,0.0
2004.0,1.0,2.0,6.0,3.4,1.0,3.0,1.0,68.0,0.0,0.0,10.0,0.0,0.0,72.0,1972.0,10.0,107.0,114804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,63885.0,0.0,0.0,0.0
2007.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,69.0,92.0,1.0,10.0,112.0,55.0,78.0,1936.0,10.0,99.0,105286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,4.0,64890.0,0.0,0.0,0.0
2013.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,69.0,100.0,1.0,30.0,323.0,142.0,240.0,1990.0,0.0,305.0,276358.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3800.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,77785.0,1.0,1.0,0.0
2008.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,60.0,230.0,1.0,30.0,135.0,78.0,144.0,2002.0,9.0,189.0,230034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,114012.0,0.0,0.0,0.0
2011.0,0.0,1.0,4.0,2.4,1.0,1.0,2.0,57.0,139.0,0.0,10.0,0.0,0.0,54.0,1950.0,11.0,70.0,91615.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,4500.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,63591.0,1.0,1.0,0.0
2002.0,1.0,1.0,4.0,2.2,1.0,2.0,1.0,61.0,0.0,0.0,10.0,165.0,41.0,4.0,1900.0,10.0,16.0,47945.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,4500.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,7.0,48055.0,0.0,1.0,0.0
2010.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,69.0,75.0,0.0,20.0,405.0,48.0,78.0,1991.0,8.0,92.0,98120.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,4000.0,3.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,6.0,58428.0,0.0,1.0,0.0
2003.0,0.0,4.0,6.0,3.4,1.0,1.0,1.0,38.0,152.0,0.0,20.0,204.0,138.0,62.0,1962.0,11.0,101.0,129604.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,1.0,4400.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,7.0,78925.0,1.0,0.0,0.0
2003.0,1.0,1.0,6.0,3.4,1.0,1.0,2.0,44.0,215.0,1.0,20.0,0.0,9999.0,130.0,2006.0,0.0,151.0,224840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,3.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,83238.0,0.0,0.0,0.0
2005.0,1.0,3.0,8.0,4.6,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,107.0,1955.0,16.0,129.0,164146.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,3800.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,110226.0,0.0,0.0,0.0
2006.0,1.0,3.0,6.0,3.7,1.0,3.0,2.0,51.0,0.0,1.0,20.0,0.0,0.0,111.0,1965.0,22.0,153.0,200445.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,4800.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,43528.0,0.0,1.0,0.0
2011.0,2.0,1.0,8.0,5.5,1.0,1.0,1.0,58.0,227.0,1.0,30.0,117.0,39.0,193.0,2000.0,0.0,233.0,298289.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,3400.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,85247.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.0,2.0,1.0,1.0,73.0,0.0,1.0,10.0,0.0,0.0,76.0,1953.0,13.0,124.0,138076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,61347.0,0.0,0.0,0.0
2010.0,1.0,3.0,6.0,6.7,2.0,3.0,1.0,56.0,67.0,0.0,40.0,0.0,0.0,341.0,2004.0,16.0,397.0,552822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,76552.0,0.0,0.0,1.0
1995.0,1.0,4.0,6.0,4.9,1.0,1.0,1.0,52.0,95.0,0.0,30.0,0.0,0.0,98.0,2004.0,17.0,146.0,182525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,4.0,55758.0,0.0,0.0,0.0
2014.0,0.0,1.0,4.0,2.4,1.0,1.0,1.0,73.0,0.0,1.0,30.0,437.0,181.0,168.0,1978.0,10.0,309.0,335272.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,4900.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,2.0,118292.0,1.0,1.0,0.0
1995.0,1.0,1.0,4.0,2.2,1.0,1.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,105.0,1935.0,0.0,148.0,163971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,62300.0,0.0,0.0,0.0
2003.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,48.0,0.0,1.0,30.0,174.0,64.0,77.0,1924.0,4.0,105.0,352169.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,6.0,4.0,0.0,0.0,3100.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,1.0,101514.0,0.0,0.0,0.0
2002.0,1.0,2.0,8.0,4.7,2.0,3.0,1.0,21.0,0.0,0.0,20.0,0.0,0.0,58.0,1901.0,15.0,74.0,117124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,2.0,55054.0,0.0,0.0,0.0
2013.0,1.0,3.0,6.0,3.5,2.0,1.0,1.0,49.0,149.0,1.0,30.0,199.0,75.0,159.0,1994.0,19.0,201.0,248952.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,3400.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,95032.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.0,2.0,1.0,2.0,50.0,29.0,0.0,20.0,0.0,0.0,13.0,1982.0,8.0,28.0,38785.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,5700.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,41135.0,0.0,0.0,0.0
2014.0,1.0,2.0,4.0,2.4,2.0,1.0,1.0,39.0,73.0,0.0,20.0,120.0,51.0,53.0,2004.0,4.0,70.0,86978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,5.0,51249.0,0.0,0.0,0.0
2001.0,1.0,1.0,4.0,2.2,1.0,1.0,1.0,64.0,100.0,1.0,20.0,0.0,0.0,100.0,1978.0,14.0,138.0,121183.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,0.0,0.0,4000.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,60171.0,0.0,1.0,0.0
2013.0,1.0,3.0,8.0,5.0,2.0,1.0,1.0,37.0,0.0,0.0,30.0,100.0,67.0,114.0,1995.0,0.0,140.0,154645.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,4.0,76509.0,0.0,0.0,0.0
2012.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,58.0,376.0,0.0,0.0,0.0,0.0,311.0,2003.0,0.0,450.0,490695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,151081.0,0.0,0.0,0.0
2013.0,2.0,2.0,6.0,3.5,2.0,1.0,1.0,62.0,176.0,1.0,30.0,158.0,81.0,136.0,1992.0,12.0,173.0,222169.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,5.0,5.0,0.0,0.0,3600.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,2.0,102466.0,0.0,0.0,0.0
2012.0,1.0,3.0,8.0,5.6,2.0,1.0,1.0,53.0,247.0,1.0,10.0,0.0,0.0,76.0,1977.0,20.0,116.0,177516.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,5500.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,2.0,107499.0,0.0,0.0,0.0
2010.0,1.0,4.0,8.0,4.8,1.0,1.0,1.0,48.0,227.0,0.0,30.0,276.0,72.0,187.0,2004.0,0.0,227.0,210008.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,3100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,70431.0,0.0,0.0,0.0
2012.0,1.0,3.0,6.0,6.7,2.0,1.0,1.0,49.0,225.0,0.0,20.0,0.0,0.0,223.0,1986.0,0.0,319.0,675982.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,4000.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,7.0,1.0,130331.0,0.0,0.0,1.0
2010.0,1.0,2.0,4.0,2.4,1.0,1.0,2.0,50.0,94.0,1.0,20.0,116.0,75.0,55.0,1959.0,10.0,66.0,101884.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,3700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,66939.0,0.0,0.0,0.0
2007.0,1.0,2.0,8.0,4.7,2.0,1.0,1.0,53.0,45.0,0.0,20.0,100.0,50.0,20.0,1984.0,10.0,35.0,83930.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,3200.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,37314.0,0.0,0.0,0.0
2012.0,1.0,3.0,8.0,5.7,2.0,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,14.0,2013.0,0.0,31.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,4000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,84796.0,1.0,1.0,0.0
2014.0,0.0,1.0,4.0,2.4,1.0,1.0,1.0,37.0,0.0,0.0,20.0,0.0,0.0,52.0,1990.0,10.0,70.0,77001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,3.0,119359.0,0.0,0.0,0.0
2013.0,2.0,2.0,6.0,3.5,1.0,1.0,1.0,77.0,115.0,0.0,20.0,0.0,84.0,280.0,1973.0,0.0,394.0,429356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,118877.0,0.0,0.0,1.0
2009.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,47.0,140.0,0.0,20.0,80.0,173.0,118.0,1991.0,14.0,149.0,148395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,57836.0,0.0,0.0,0.0
2009.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,35.0,101.0,0.0,10.0,0.0,0.0,76.0,1984.0,0.0,101.0,106082.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,85084.0,0.0,0.0,0.0
2010.0,1.0,3.0,8.0,4.6,2.0,1.0,1.0,54.0,72.0,0.0,10.0,60.0,40.0,71.0,1910.0,10.0,79.0,94789.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,2.0,1.0,1.0,4100.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,48541.0,0.0,1.0,0.0
2009.0,1.0,3.0,8.0,5.4,2.0,2.0,2.0,65.0,0.0,0.0,20.0,0.0,0.0,128.0,1942.0,0.0,173.0,212177.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,3700.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,92945.0,1.0,1.0,0.0
2014.0,2.0,1.0,6.0,3.5,2.0,1.0,1.0,53.0,155.0,0.0,10.0,0.0,0.0,102.0,1985.0,6.0,212.0,219903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,2.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,107569.0,0.0,0.0,0.0
2010.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,55.0,93.0,0.0,20.0,118.0,66.0,84.0,1964.0,0.0,109.0,144884.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,1.0,3100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,55468.0,0.0,1.0,0.0
